name,sido,sigungu,address,phone,longitude,latitude
문산읍_문산삼거리점,경기도,파주시,경기도 파주시 문산읍 문향로 66 1층 (롯데리아),000-0000-0838,126.785162,37.8576242
회천1동_덕정역점,경기도,양주시,경기도 양주시 화합로 1355 (덕정동),000-0000-0839,127.062347,37.8439954
덕정동_예쓰병원옆점,경기도,양주시,경기도 양주시 회정로 107 LG유플러스 (덕정동),000-0000-0840,127.065148,37.8376782
회천3동_주민센터점,경기도,양주시,경기도 양주시 회정로 134 두리테크 1층 (덕정동),000-0000-0841,127.068555,37.8371358
소흘읍_소흘농협하나로마트점,경기도,포천시,경기도 포천시 소흘읍 송우로 33 .,000-0000-0842,127.144912,37.8280219
옥정동_옥정뉴블리움점,경기도,양주시,경기도 양주시 옥정로6길 8 1층 108호(옥정동),000-0000-0843,127.092212,37.8221371
덕계동_근린공원앞점,경기도,양주시,경기도 양주시 평화로 1444 1층 우측(덕계동),000-0000-0844,127.047108,37.8194784
덕계역_1번출구점,경기도,양주시,"경기도 양주시 덕계로 132-14 1층 103,104호(덕계동,정민타운)",000-0000-0845,127.055296,37.8188623
회천4동_옥정M타워점,경기도,양주시,"경기도 양주시 회천남로 88 109호(옥정동,M타워)",000-0000-0846,127.092775,37.8185239
덕계동_리치마트옆점,경기도,양주시,경기도 양주시 평화로 1429 1층(덕계동),000-0000-0847,127.045699,37.8184789
옥정동_중앙프라자점,경기도,양주시,경기도 양주시 옥정로 147 중앙프라자동 1층 104호 LG유플러스 (옥정동),000-0000-0848,127.090113,37.8151023
양주_고읍지구점,경기도,양주시,경기도 양주시 고읍남로 15 (광사동),000-0000-0849,127.079927,37.7946849
양주_백석점,경기도,양주시,경기도 양주시 백석읍 호명로 68 1동 1층 104호(복지리),000-0000-0850,126.992176,37.787404
금촌동_금촌사거리점,경기도,파주시,경기도 파주시 새꽃로 194 (금촌동),000-0000-0851,126.774422,37.7651754
금촌동_금촌역점,경기도,파주시,경기도 파주시 중앙로 327 엘지유플러스,000-0000-0852,126.773959,37.7646249
녹양동_현대APT점,경기도,의정부시,경기도 의정부시 비우로 81 (녹양동),000-0000-0853,127.035677,37.7583794
금촌동_금촌로터리점,경기도,파주시,경기도 파주시 후곡로 1 (금촌동),000-0000-0854,126.773958,37.7573722
금촌동_금릉지하차도점,경기도,파주시,"경기도 파주시 금빛로 24-27 109호 (금촌동, 제일메디컬빌딩)",000-0000-0855,126.768256,37.7519283
금촌동_금릉역점,경기도,파주시,"경기도 파주시 금빛로 24 1층 (금촌동, 우평프라자)",000-0000-0856,126.766951,37.7519257
자금동_홈플러스맞은편점,경기도,의정부시,"경기도 의정부시 청사로 37 신세계프라자 110호,111호 엘지유플러스",000-0000-0857,127.069839,37.7514992
민락동_코스트코점,경기도,의정부시,경기도 의정부시 용민로 483 1동 1층 113호(민락동),000-0000-0858,127.118086,37.7507676
가능역_2번출구점,경기도,의정부시,"경기도 의정부시 평화로 636 1층 (의정부동, 대호빌딩)",000-0000-0859,127.045464,37.7486728
가능1동_주민센터점,경기도,의정부시,경기도 의정부시 신흥로 356 (가능동),000-0000-0860,127.042843,37.747917
신곡2동_금오지구대점,경기도,의정부시,경기도 의정부시 추동로92번길 11-23 (신곡동),000-0000-0861,127.065501,37.7473482
민락동_메가박스점,경기도,의정부시,"경기도 의정부시 오목로205번길 55 1층 6호(민락동,메가타워)",000-0000-0862,127.095726,37.7458323
민락동_민락지구점,경기도,의정부시,경기도 의정부시 오목로205번길 1 (민락동),000-0000-0863,127.098062,37.7445961
의정부_민락2지구점,경기도,의정부시,"경기도 의정부시 오목로225번길 162 (민락동,1층 민락시티프라자)",000-0000-0864,127.095804,37.7445619
송산2동_어룡역점,경기도,의정부시,"경기도 의정부시 효자로 10 101호 (민락동, 송산중앙프라자)",000-0000-0865,127.086238,37.74347
조리읍_봉일천점,경기도,파주시,경기도 파주시 조리읍 고봉로 1035 .,000-0000-0866,126.80797,37.743468
송산2동_신안아파트점,경기도,의정부시,"경기도 의정부시 용현로 143 112호 (민락동, 산들마을신한아파트)",000-0000-0867,127.092908,37.7422036
의정부1동_구터미널점,경기도,의정부시,경기도 의정부시 태평로 102 LGU+ (의정부동),000-0000-0868,127.051825,37.7414626
의정부1동_흥선지하삼거리점,경기도,의정부시,경기도 의정부시 평화로 548-1 (의정부동),000-0000-0869,127.047343,37.7409238
의정부1동_의정부중앙로점,경기도,의정부시,"경기도 의정부시 시민로121번길 52 1층 (의정부동, 현대빌딩)",000-0000-0870,127.050043,37.7405173
의정부1동_행복로점,경기도,의정부시,경기도 의정부시 행복로 7 전체동 1층 (의정부동),000-0000-0871,127.04817,37.739545
의정부동_의정부역점,경기도,의정부시,경기도 의정부시 시민로 81 105호 (의정부동),000-0000-0872,127.044267,37.7386906
다율동_다율사거리점,경기도,파주시,"경기도 파주시 청암로 75 상상메디컬프라자 107호, 108호",000-0000-0873,126.733006,37.7347981
송산1동_용현프라자옆점,경기도,의정부시,경기도 의정부시 오목로 17 (용현동),000-0000-0874,127.084944,37.7324972
와동동_가람마을점,경기도,파주시,"경기도 파주시 미래로 610 106호(와동동,운정메디컬프라자)",000-0000-0875,126.751428,37.7316492
신곡1동_주민센터점,경기도,의정부시,경기도 의정부시 발곡로 22 (신곡동) 신풍프라자 101호 102호,000-0000-0876,127.057104,37.731027
고산동_고산지구점,경기도,의정부시,경기도 의정부시 세석로 20 폴리프라자Ⅰ 1층 109호(산곡동),000-0000-0877,127.109092,37.7297747
운정동_스타필드빌리지점,경기도,파주시,"경기도 파주시 책향기로 836 1층 111호(와동동,아름터타워)",000-0000-0878,126.763744,37.729242
목동동_산내마을점,경기도,파주시,경기도 파주시 청암로17번길 31 (목동동),000-0000-0879,126.735876,37.7284348
호원2동_범골역점,경기도,의정부시,경기도 의정부시 신흥로 125 1층 엘지유플러스 (호원동),000-0000-0880,127.043387,37.7273297
호원2동_회룡역점,경기도,의정부시,경기도 의정부시 평화로 381 LG유플러스 (호원동),000-0000-0881,127.047719,37.7259496
동패동_교하사거리점,경기도,파주시,경기도 파주시 청석로 256 (동패동),000-0000-0882,126.717718,37.7246625
호원2동_회룡역서부점,경기도,의정부시,경기도 의정부시 외미로 100 1층 LGU (호원동),000-0000-0883,127.046391,37.7240131
진접읍_장현초교점,경기도,남양주시,경기도 남양주시 진접읍 장현로 83 1층,000-0000-0884,127.181561,37.7179646
진접읍_해밀점,경기도,남양주시,경기도 남양주시 진접읍 해밀예당3로 57 .,000-0000-0885,127.197873,37.7147762
야당동_야당역점,경기도,파주시,경기도 파주시 경의로 1074 (야당동),000-0000-0886,126.759906,37.71317
진접읍_롯데시네마점,경기도,남양주시,경기도 남양주시 진접읍 해밀예당1로 40 (화성프라자),000-0000-0887,127.186866,37.7122533
동패동_운정사거리점,경기도,파주시,경기도 파주시 와석순환로 125 (동패동),000-0000-0888,126.74562,37.7120678
호원1동_망월사역점,경기도,의정부시,경기도 의정부시 평화로 220 LG유플러스 (호원동),000-0000-0889,127.048051,37.7112637
야당동_광장점,경기도,파주시,경기도 파주시 경의로 1046 야당역 이더펠리체 오피스텔 1층 2호(야당동),000-0000-0890,126.759381,37.7106733
의정부_망월사교차로점,경기도,의정부시,"경기도 의정부시 평화로 206 1층 엘지유플러스(호원동,보광그랑베르)",000-0000-0891,127.048107,37.7102276
별내면_청학리점,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 3 1층 (금강빌딩),000-0000-0892,127.119141,37.7076463
고양동_고양시장점,경기도,고양시 덕양구,경기도 고양시 덕양구 혜음로 34 1층 LG유플러스 (고양동),000-0000-0893,126.902319,37.7034921
중산동_중산공원사거리점,경기도,고양시 일산동구,"경기도 고양시 일산동구 탄중로 322 1층 104호(중산동,고봉프라자)",000-0000-0894,126.780742,37.6931373
통진읍_마송점,경기도,김포시,경기도 김포시 통진읍 조강로 66-1,000-0000-0895,126.598888,37.6914586
탄현동_탄현사거리점,경기도,고양시 일산서구,"경기도 고양시 일산서구 일현로 38 1층 엘지유플러스 (탄현동, 세진프라자)",000-0000-0896,126.762723,37.6905435
오남읍_진주아파트점,경기도,남양주시,경기도 남양주시 오남읍 진건오남로 639 .,000-0000-0897,127.213046,37.6902346
마송리_하나로마트점,경기도,김포시,경기도 김포시 통진읍 김포대로 2214 .,000-0000-0898,126.600089,37.6894895
관산동_관산점,경기도,고양시 덕양구,경기도 고양시 덕양구 통일로 760 1층 (관산동),000-0000-0899,126.865708,37.6878959
일산동_구일산시장점,경기도,고양시 일산서구,경기도 고양시 일산서구 원일로 69 (일산동),000-0000-0900,126.770183,37.6868103
일산동_일산서구보건소사거리점,경기도,고양시 일산서구,경기도 고양시 일산서구 원일로 121 1층(일산동),000-0000-0901,126.775653,37.6852262
일산동_일산시장점,경기도,고양시 일산서구,경기도 고양시 일산서구 일청로 2 1층 LG유플러스 (일산동),000-0000-0902,126.769782,37.6846111
중산동_중산사거리점,경기도,고양시 일산동구,경기도 고양시 일산동구 고양대로 739 (중산동),000-0000-0903,126.778528,37.6828621
일산동_후곡마을점,경기도,고양시 일산서구,"경기도 고양시 일산서구 일산로 558 1층(일산동,서울프라자)",000-0000-0904,126.766388,37.678667
식사동_스타타워점,경기도,고양시 일산동구,"경기도 고양시 일산동구 위시티2로11번길 31 제1층 113호(식사동,위시티스타타워빌딩)",000-0000-0905,126.812142,37.6779204
일산동_후곡코오롱아파트점,경기도,고양시 일산서구,경기도 고양시 일산서구 일산로 531 (일산동),000-0000-0906,126.76857,37.6770316
대화동_대화사거리점,경기도,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1576 1층 LGU (대화동, 태진프라자)",000-0000-0907,126.747169,37.6766721
대화동_대화역3번출구점,경기도,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1573 1층 104호(대화동,킨텍스프라자)",000-0000-0908,126.746979,37.6759328
주엽동_주엽그랜드점,경기도,고양시 일산서구,경기도 고양시 일산서구 중앙로 1426 일송노브레스 108호 (주엽동),000-0000-0909,126.761938,37.670252
풍동_풍동점,경기도,고양시 일산동구,"경기도 고양시 일산동구 숲속마을로 26 104 105호 (풍동, 풍동프라자)",000-0000-0910,126.800415,37.6673056
별내동_아이파크점,경기도,남양주시,경기도 남양주시 별내3로 336 LG유플러스 (별내동),000-0000-0911,127.116844,37.6671409
일상의틈_장항동_라페스타점,경기도,고양시 일산동구,"경기도 고양시 일산동구 중앙로1275번길 38-5 1층 (장항동, 이레21빌딩)",000-0000-0912,126.770382,37.6594391
주교동_원당시장점,경기도,고양시 덕양구,경기도 고양시 덕양구 호국로 803 1층 엘지유플러스 원당시장 (주교동),000-0000-0913,126.837001,37.6576677
화도읍_중흥점,경기도,남양주시,경기도 남양주시 화도읍 맷돌로 114 102호 LG 유플러스,000-0000-0914,127.302878,37.6573789
장항동_웨스턴농협점,경기도,고양시 일산동구,경기도 고양시 일산동구 정발산로 33 101호 낙원프라자 (장항동),000-0000-0915,126.772712,37.6572002
성사동_원당시장점,경기도,고양시 덕양구,"경기도 고양시 덕양구 호국로790번길 17 1층 109호 (원당)(성사동,영프라자)",000-0000-0916,126.837287,37.6562626
운양동_운양점,경기도,김포시,"경기도 김포시 김포한강11로 288-5 108호 (운양동, 한강베네치아)",000-0000-0917,126.681741,37.6553851
호평동_메가박스점,경기도,남양주시,"경기도 남양주시 늘을2로 26 1층 (호평동, 메인시네마타워)",000-0000-0918,127.244054,37.6550639
마두동_백마학원가점,경기도,고양시 일산동구,"경기도 고양시 일산동구 일산로 207 1층 106,107호(마두동,신현대쇼핑타운)",000-0000-0919,126.789434,37.6547718
장항동_웨스턴돔스퀘어점,경기도,고양시 일산동구,"경기도 고양시 일산동구 정발산로 24 A동 170호 (장항동, 웨스턴돔)",000-0000-0920,126.772617,37.6547584
성사동_원당역점,경기도,고양시 덕양구,경기도 고양시 덕양구 고양대로 1383-2 (성사동),000-0000-0921,126.83796,37.6544255
호평동_호평역점,경기도,남양주시,"경기도 남양주시 늘을1로16번길 29 1층 (호평동, 늘봄타워)",000-0000-0922,127.243314,37.6540744
마두동_뉴코아백화점점,경기도,고양시 일산동구,"경기도 고양시 일산동구 중앙로 1194 105호 (마두동, 금강프라자)",000-0000-0923,126.777301,37.6535421
화도읍_마석점,경기도,남양주시,경기도 남양주시 화도읍 마석중앙로 63-1 1층,000-0000-0924,127.307051,37.652566
퇴계원면_퇴계원점,경기도,남양주시,경기도 남양주시 퇴계원읍 퇴계원로 64 (퇴계원리),000-0000-0925,127.142681,37.6522016
별내동_신안인스빌점,경기도,남양주시,경기도 남양주시 별내5로5번길 1 106호 (별내동),000-0000-0926,127.11352,37.6496292
원흥동_원흥역점,경기도,고양시 덕양구,경기도 고양시 덕양구 원흥3로 16 1층 (원흥동),000-0000-0927,126.87481,37.6492181
화도읍_창현점,경기도,남양주시,경기도 남양주시 화도읍 창현로 27 LG유플러스,000-0000-0928,127.305845,37.6485597
장기동_장기농협점,경기도,김포시,경기도 김포시 김포한강4로 131 (장기동),000-0000-0929,126.6665,37.6449185
일상의틈_구래동_애비뉴스완점,경기도,김포시,"경기도 김포시 솔터로 22 157 ~ 160호(구래동,메트로타워예미지)",000-0000-0930,126.630537,37.6448921
구래동_구래역4번출구점,경기도,김포시,"경기도 김포시 김포한강9로76번길 47 103호(구래동,폴리프라자)",000-0000-0931,126.627138,37.6448273
장기동_장기지구점,경기도,김포시,경기도 김포시 김포한강4로 113 (장기동),000-0000-0932,126.668465,37.6438429
구래동_구래점,경기도,김포시,"경기도 김포시 김포한강8로 378 111호 (구래동, 웅신프라자)",000-0000-0933,126.626985,37.6436285
백석동_백석역점,경기도,고양시 일산동구,"경기도 고양시 일산동구 중앙로 1047 106호 (백석동, 영림브레아오피스텔)",000-0000-0934,126.787213,37.6431002
화정동_덕양구청점,경기도,고양시 덕양구,경기도 고양시 덕양구 화중로104번길 30 한성리츠빌 101호 엘지유플러스(화정동),000-0000-0935,126.833061,37.6360207
화정동_세이브존점,경기도,고양시 덕양구,"경기도 고양시 덕양구 화정로 47 107호 LG 유플러스 (화정동, 동원텔)",000-0000-0936,126.831397,37.6351624
금곡동_금곡초교점,경기도,남양주시,"경기도 남양주시 금곡로 69 (금곡동,금곡빌딩)",000-0000-0937,127.210725,37.6347026
화정동_화정터미널점,경기도,고양시 덕양구,경기도 고양시 덕양구 화신로260번길 74 (화정동),000-0000-0938,126.833666,37.6340394
화정동_광장점,경기도,고양시 덕양구,"경기도 고양시 덕양구 화신로272번길 58 103호 (화정동, 영프라자빌딩)",000-0000-0939,126.832092,37.6336317
갈매동_중앙로사거리점,경기도,구리시,경기도 구리시 갈매중앙로 70 1층 122호(갈매동),000-0000-0940,127.117116,37.6305249
다산동_롯데캐슬점,경기도,남양주시,"경기도 남양주시 다산순환로 350 1층 113호 (다산동, KB골든타워)",000-0000-0941,127.156383,37.6259029
다산동_다산역점,경기도,남양주시,"경기도 남양주시 다산중앙로123번길 22-26 다산헤리움 그랑비스타 102호 ,103호(다산동)",000-0000-0942,127.153334,37.6251951
토당동_능곡점,경기도,고양시 덕양구,경기도 고양시 덕양구 토당로 105 2동 1층 109호(토당동),000-0000-0943,126.812326,37.6231864
감정동_감정점,경기도,김포시,경기도 김포시 중봉1로 9 1층(감정동),000-0000-0944,126.698871,37.6230131
사우동_BYC점,경기도,김포시,"경기도 김포시 사우중로 49 1층 (사우동, BYC빌딩)",000-0000-0945,126.718662,37.6194673
사우동_GS슈퍼마켓맞은편점,경기도,김포시,경기도 김포시 사우중로 45 김포코아센터 1층 109호 (사우동),000-0000-0946,126.718482,37.6192326
행신동_가라뫼사거리점,경기도,고양시 덕양구,"경기도 고양시 덕양구 행신로 266 104호 (행신동, 월드타워)",000-0000-0947,126.844653,37.6187378
행신동_행신사거리점,경기도,고양시 덕양구,"경기도 고양시 덕양구 충경로 38 1층 (행신동, 진일프라자)",000-0000-0948,126.83381,37.61511
인창동_인창점,경기도,구리시,"경기도 구리시 동구릉로 95 상가 (인창동, 아름마을일신아파트)",000-0000-0949,127.13415,37.6090636
다산동_이마트다산점,경기도,남양주시,"경기도 남양주시 도농로 29 LG유플러스 (도농동, 부영프라자)",000-0000-0950,127.156777,37.6084233
풍무동_풍무점,경기도,김포시,경기도 김포시 풍무로 105 1층(풍무동),000-0000-0951,126.721775,37.6049149
인창동_구리역점,경기도,구리시,"경기도 구리시 경춘로 253 (인창동, 황금시계빌딩)",000-0000-0952,127.142982,37.6022149
인창동_리멕스점,경기도,구리시,"경기도 구리시 경춘로 239 (인창동,리맥스빌딩)",000-0000-0953,127.1416,37.6015949
인창동_돌다리사거리점,경기도,구리시,"경기도 구리시 경춘로 223 (인창동,명동빌딩)",000-0000-0954,127.140047,37.6009119
고촌읍_고촌점,경기도,김포시,경기도 김포시 고촌읍 김포대로 329 (신곡리),000-0000-0955,126.770803,37.6002006
수택2동_남양시장점,경기도,구리시,경기도 구리시 검배로60번길 4 1층 101호 (수택동),000-0000-0956,127.144942,37.5966174
수택동_수택점,경기도,구리시,경기도 구리시 이문안로 67 1층 101호(수택동),000-0000-0957,127.139035,37.5924799
수택동_장자호수공원점,경기도,구리시,경기도 구리시 장자대로 80 (수택동),000-0000-0958,127.139376,37.5872808
와부읍_덕소점,경기도,남양주시,경기도 남양주시 와부읍 덕소로 89-1,000-0000-0959,127.2124,37.5860376
와부읍_해피트리점,경기도,남양주시,"경기도 남양주시 와부읍 덕소로116번길 12 101동 1층 112,113호 (덕소강변신일해피트리아파트)",000-0000-0960,127.211977,37.5846689
망월동_미사상업지구점,경기도,하남시,경기도 하남시 미사강변대로226번안길 15 (망월동),000-0000-0961,127.185005,37.5691989
미사동_미사역8번출구점,경기도,하남시,"경기도 하남시 미사강변동로 70 (망월동,더 오페라)",000-0000-0962,127.194018,37.5613369
신장동_하남시청점,경기도,하남시,"경기도 하남시 대청로 15 106호 (신장동, 오피스텔트레벨)",000-0000-0963,127.213901,37.540562
덕풍동_하남프라자점,경기도,하남시,"경기도 하남시 신장로 156 1층 104호 (덕풍동, 하남프라자)",000-0000-0964,127.20194,37.5399432
신장동_신장네거리점,경기도,하남시,경기도 하남시 신장로 130 1층(덕풍동),000-0000-0965,127.203949,37.538363
신장동_신장사거리점,경기도,하남시,경기도 하남시 신평로 49 (신장동),000-0000-0966,127.204526,37.5382629
오정동_OBS점,경기도,부천시 오정구,"경기도 부천시 오정구 오정로 249 1층 112호 (오정동, 오정프라자)",000-0000-0967,126.785942,37.5298439
고강1동_고강시장점,경기도,부천시 오정구,경기도 부천시 오정구 역곡로481번길 14 (고강동),000-0000-0968,126.815463,37.5279389
고강본동_고강사거리점,경기도,부천시 오정구,"경기도 부천시 오정구 역곡로 480 1층 (고강동, 양천프라자빌딩)",000-0000-0969,126.81637,37.5273277
원종1동_원종역점,경기도,부천시 오정구,경기도 부천시 오정구 소사로 750 (원종동),000-0000-0970,126.805147,37.5229037
원종1동_여월점,경기도,부천시 오정구,"경기도 부천시 오정구 소사로 719 1층 103호 (원종동, 관우프라자)",000-0000-0971,126.804566,37.5201817
감일동_스윗시티10단지점,경기도,하남시,경기도 하남시 신우실로 61 푸리마타워동 1층(감일동),000-0000-0972,127.161696,37.5099294
도당동_도당점,경기도,부천시 원미구,경기도 부천시 원미구 옥산로 153 (도당동),000-0000-0973,126.780001,37.5071458
감이동_감일제일풍경채점,경기도,하남시,"경기도 하남시 감일백제로 161 1동 1층 111호(감이동,월드퍼스티)",000-0000-0974,127.155617,37.5070814
상동_상동사거리점,경기도,부천시 원미구,경기도 부천시 원미구 상동로 87 (상동),000-0000-0975,126.7524,37.5051898
중동_부천시청역4번출구점,경기도,부천시 원미구,"경기도 부천시 원미구 길주로 189 1층 102호 일부 (중동, 우신빌딩)",000-0000-0976,126.763552,37.5051767
상2동_상동역1번출구점,경기도,부천시 원미구,경기도 부천시 원미구 상동로 90 121호 (상동),000-0000-0977,126.753724,37.5051205
중동_부천시청점,경기도,부천시 원미구,"경기도 부천시 원미구 길주로 209 101호 (중동, 솔라리움B동)",000-0000-0978,126.76586,37.504875
중1동_신중동역점,경기도,부천시 원미구,"경기도 부천시 원미구 길주로 270 101호 (중동, 중동대우마이빌2차)",000-0000-0979,126.771984,37.5029769
중1동_먹자골목점,경기도,부천시 원미구,경기도 부천시 원미구 조마루로297번길 61 1필지 1층 105호 (중동),000-0000-0980,126.77586,37.5004256
중동_중동시장점,경기도,부천시 원미구,"경기도 부천시 원미구 부흥로 197 102,103호 (중동)",000-0000-0981,126.76462,37.496295
중동_복사골아파트사거리점,경기도,부천시 원미구,경기도 부천시 원미구 부흥로 224 1층 (중동),000-0000-0982,126.767122,37.4954711
원미동_원미사거리점,경기도,부천시 원미구,경기도 부천시 원미구 조종로 47 (원미동),000-0000-0983,126.790096,37.4928835
상1동_송내역점,경기도,부천시 원미구,경기도 부천시 원미구 상일로 96 108호 세원빌딩 (상동),000-0000-0984,126.752865,37.4912793
양평읍_양평시장점,경기도,양평군,경기도 양평군 양평읍 양평시장길 31 1층,000-0000-0985,127.490353,37.4909883
양평읍_양평점,경기도,양평군,경기도 양평군 양평읍 시민로 28 1층(양근리),000-0000-0986,127.494676,37.4899071
상동_상동시장입구점,경기도,부천시 원미구,경기도 부천시 원미구 부일로297번길 3 LG유플러스 (상동),000-0000-0987,126.762982,37.4885611
역곡동_역곡농협사거리점,경기도,부천시 원미구,경기도 부천시 원미구 지봉로 100 역곡동 청호빌딩 1층 U+ (역곡동),000-0000-0988,126.810339,37.4878273
송내동_송내역남광장점,경기도,부천시 소사구,경기도 부천시 소사구 송내대로 34 1층 (송내동),000-0000-0989,126.753717,37.4865238
역곡동_역곡상상시장점,경기도,부천시 원미구,경기도 부천시 원미구 부일로 747 1층 (역곡동),000-0000-0990,126.812694,37.4864165
중동_중동남부역점,경기도,부천시 소사구,경기도 부천시 소사구 중동로 71 1층(송내동),000-0000-0991,126.76412,37.4862479
심곡2동_부천역북부점,경기도,부천시 원미구,경기도 부천시 원미구 부천로 19 1층 엘지유플러스 (심곡동),000-0000-0992,126.782856,37.4861128
역곡2동_역곡북부사거리점,경기도,부천시 원미구,"경기도 부천시 원미구 역곡로 7 1층 (역곡동, 스카이빌딩)",000-0000-0993,126.811293,37.4860178
심곡2동_부천북부역점,경기도,부천시 원미구,경기도 부천시 원미구 부일로 484 LG유플러스 (심곡동),000-0000-0994,126.783819,37.4855109
역곡동_역곡우체국점,경기도,부천시 원미구,경기도 부천시 원미구 부일로 724 1층 (역곡동),000-0000-0995,126.810277,37.4852413
괴안동_역곡남부역점,경기도,부천시 소사구,"경기도 부천시 소사구 경인로498번길 9 1층 (괴안동, 서진빌딩)",000-0000-0996,126.811175,37.4835939
심곡본동_부천남부시장점,경기도,부천시 소사구,경기도 부천시 소사구 경인로 231 (심곡본동),000-0000-0997,126.781247,37.483542
심곡본1동_부천남부시장점,경기도,부천시 소사구,경기도 부천시 소사구 경인로 206 (심곡본동),000-0000-0998,126.778071,37.4832477
심곡본동_부천남부역점,경기도,부천시 소사구,경기도 부천시 소사구 경인로 236-1 1층 엘지유플러스 (심곡본동),000-0000-0999,126.781746,37.4828942
소사동_소사역점,경기도,부천시 소사구,"경기도 부천시 소사구 경인로348번길 15 1층 111호(소사본동,소사역한라비발디프레스티지)",000-0000-1000,126.794525,37.4819712
광명동_광명사거리역2번출구점,경기도,광명시,경기도 광명시 오리로 971-1 (광명) (광명동),000-0000-1001,126.855087,37.4789803
소사본동_소사종합시장점,경기도,부천시 소사구,경기도 부천시 소사구 소삼로 21 1층 엘지유플러스 (소사본동),000-0000-1002,126.795291,37.478774
광명동_광명사거리역3번출구점,경기도,광명시,경기도 광명시 광명로 894 1층 (광명동),000-0000-1003,126.854307,37.478682
광명_철산역1번2번사이점,경기도,광명시,경기도 광명시 철산로 16 트라이앵글빌딩 1층 엘지유플러스(철산동),000-0000-1004,126.868015,37.4756799
철산동_철산역점,경기도,광명시,"경기도 광명시 오리로 865 (철산동, 철산빌딩)",000-0000-1005,126.865913,37.4753351
위례동_위례중앙타워점,경기도,성남시 수정구,"경기도 성남시 수정구 위례광장로 300 1동 1층 111호(창곡동,창곡동 509번지)",000-0000-1006,127.142716,37.4734721
위례동_호반베르디움점,경기도,성남시 수정구,"경기도 성남시 수정구 위례동로 135 1층 108호(창곡동,신성위캐슬타워)",000-0000-1007,127.150052,37.4726252
범박동_범박점,경기도,부천시 소사구,"경기도 부천시 소사구 범안로 117 (범박동, 현대리치모아)",000-0000-1008,126.809556,37.4711755
옥길동_옥길점,경기도,부천시 소사구,"경기도 부천시 소사구 옥길로 116 1층 111호 112호 (옥길동, 문영 퀸즈파크 A)",000-0000-1009,126.822566,37.466781
하안동_하안사거리우덕빌딩점,경기도,광명시,"경기도 광명시 범안로 1047 1층 104호 (하안동, 하안상업지구우덕빌딩)",000-0000-1010,126.879025,37.4625191
하안동_국민은행맞은편점,경기도,광명시,"경기도 광명시 범안로 1035 1층(하안동,송화빌딩)",000-0000-1011,126.877873,37.4619322
은행동_은행시장점,경기도,성남시 중원구,경기도 성남시 중원구 산성대로 492 (은행동),000-0000-1012,127.162133,37.4550848
소하동_소하로사거리점,경기도,광명시,경기도 광명시 금하로 458 106호 (소하동),000-0000-1013,126.883297,37.4483866
금광동_E편한세상점,경기도,성남시 중원구,경기도 성남시 중원구 광명로 337 (금광동),000-0000-1014,127.163209,37.4459562
금광동_단대쇼핑점,경기도,성남시 중원구,경기도 성남시 중원구 산성대로372번길 11 .,000-0000-1015,127.15836,37.4451608
은행동_시흥맥도날드점,경기도,시흥시,경기도 시흥시 대은로 86 다이아몬드빌딩 101호 (은행동),000-0000-1016,126.797826,37.4444771
신흥동_신동아파라디움점,경기도,성남시 수정구,"경기도 성남시 수정구 공원로 322 101동 1층 110호(신흥동,신동아파라디움)",000-0000-1017,127.151892,37.4434843
신흥동_이마트점,경기도,성남시 수정구,경기도 성남시 수정구 수정로 188 (신흥동),000-0000-1018,127.140716,37.4433268
태평동_중파점,경기도,성남시 수정구,경기도 성남시 수정구 수정로 141-1 1층(태평동),000-0000-1019,127.135833,37.4423414
대야동_롯데마트점,경기도,시흥시,"경기도 시흥시 비둘기공원7길 45 트윈프라자 115,116호(대야동,트윈프라자)",000-0000-1020,126.792149,37.4420795
수진동_중파사거리점,경기도,성남시 수정구,경기도 성남시 수정구 수정로 144 (수진동),000-0000-1021,127.135888,37.4416746
태평동_태평우체국점,경기도,성남시 수정구,경기도 성남시 수정구 수정로 115 .,000-0000-1022,127.132972,37.4415787
신천동_로데오점,경기도,시흥시,경기도 시흥시 호현로10번길 15-4 1층(신천동),000-0000-1023,126.785167,37.4413732
수진동_중앙점,경기도,성남시 수정구,경기도 성남시 수정구 수정로 122 (수진동),000-0000-1024,127.133864,37.4412894
상대원동_금빛그랑메종점,경기도,성남시 중원구,경기도 성남시 중원구 금상로 72 1층 엘지유플러스 (상대원동),000-0000-1025,127.163651,37.4411712
수진동_중앙시장사거리점,경기도,성남시 수정구,"경기도 성남시 수정구 수정로 106 1층 108호 (수진동, 수진동SR프라자)",000-0000-1026,127.132078,37.4407508
신천동_삼미시장2호점,경기도,시흥시,경기도 시흥시 삼미시장2길 24 (신천동),000-0000-1027,126.782684,37.4405577
신천동_삼미시장3호점,경기도,시흥시,경기도 시흥시 삼미시장1길 17 시흥치과 1층 (신천동),000-0000-1028,126.784323,37.4403805
신흥동_신흥사거리점,경기도,성남시 수정구,경기도 성남시 수정구 산성대로 251 (신흥동),000-0000-1029,127.144971,37.4403664
신천동_삼미시장점,경기도,시흥시,경기도 시흥시 삼미시장4길 7-1 미소하나치과 LG유플러스 (신천동),000-0000-1030,126.783558,37.4392619
은행동_은계사거리점,경기도,시흥시,"경기도 시흥시 은계번영길 9 1층(은행동,골드웨이Ⅰ)",000-0000-1031,126.80163,37.4375638
